"locs","dowry","awps","ps_loc_1","ps_loc_2"
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Lauria PS West Champaran",1,0,26.996886,84.404005
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Sahodra PS West Champaran",1,0,27.280456,84.570857
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Gopalpur PS West Champaran",1,0,27.006434,84.20252
"Sahodra PS West Champaran",0,0,27.280456,84.570857
"Manpur PS West Champaran",1,0,26.946255,84.226323
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Inarwa PS West Champaran",0,0,27.122929,84.586702
"Inarwa PS West Champaran",0,0,27.122929,84.586702
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Mahila PS West Champaran",1,1,26.798868,84.510315
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sikarpur PS West Champaran",1,0,27.109079,84.465948
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Purushottampur PS West Champaran",1,0,27.055854,84.637008
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bhangha PS West Champaran",0,0,27.19703,84.674507
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",1,0,26.801583,84.535217
"Balthar PS West Champaran",0,0,27.034394,84.6562
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"NA West Champaran",0,0,27.168877,84.624799
"NA West Champaran",0,0,27.168877,84.624799
"NA West Champaran",0,0,27.168877,84.624799
"NA West Champaran",1,0,27.168877,84.624799
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Mufasil PS West Champaran",1,0,26.801583,84.535217
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Sikta PS West Champaran",0,0,27.046551,84.386458
"Manpur PS West Champaran",0,0,26.946255,84.226323
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Balthar PS West Champaran",0,0,27.034394,84.6562
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Chanpatia Ps West Champaran",1,0,26.947338,84.534087
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Chanpatia Ps West Champaran",1,0,26.947338,84.534087
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",1,0,26.754444,84.446427
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Chanpatia Ps West Champaran",1,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Matiyariya PS West Champaran",0,0,27.024,84.429644
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Chanpatia Ps West Champaran",1,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Bettiah Mufasil PS West Champaran",1,0,26.801583,84.535217
"Mainatand PS West Champaran",0,0,27.143822,84.646654
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Purushottampur PS West Champaran",1,0,27.055854,84.637008
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Inarwa PS West Champaran",0,0,27.122929,84.586702
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Matiyariya PS West Champaran",1,0,27.024,84.429644
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Manpur PS West Champaran",0,0,26.946255,84.226323
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",1,0,26.754444,84.446427
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Inarwa PS West Champaran",0,0,27.122929,84.586702
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bettiah Mufasil PS West Champaran",1,0,26.801583,84.535217
"Lauria PS West Champaran",1,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Mahila PS West Champaran",1,1,26.798868,84.510315
"Mainatand PS West Champaran",0,0,27.143822,84.646654
"Mainatand PS West Champaran",0,0,27.143822,84.646654
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Sikarpur PS West Champaran",1,0,27.109079,84.465948
"Matiyariya PS West Champaran",0,0,27.024,84.429644
"Kangli PS West Champaran",0,0,27.006872,84.732915
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Sahodra PS West Champaran",0,0,27.280456,84.570857
"Bhangha PS West Champaran",1,0,27.19703,84.674507
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Shathi PS West Champaran",1,0,27.018759,84.50233
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Bhangha PS West Champaran",0,0,27.19703,84.674507
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Matiyariya PS West Champaran",0,0,27.024,84.429644
"Sikarpur PS West Champaran",1,0,27.109079,84.465948
"Inarwa PS West Champaran",0,0,27.122929,84.586702
"Inarwa PS West Champaran",0,0,27.122929,84.586702
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Sikta PS West Champaran",0,0,27.046551,84.386458
"Nautan PS West Champaran",1,0,26.714705,84.470064
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Matiyariya PS West Champaran",0,0,27.024,84.429644
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Gaunaha PS West Champaran",0,0,27.233706,84.447552
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bhangha PS West Champaran",0,0,27.19703,84.674507
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",1,0,27.109079,84.465948
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Matiyariya PS West Champaran",0,0,27.024,84.429644
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Sikta PS West Champaran",0,0,27.046551,84.386458
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",1,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Gaunaha PS West Champaran",0,0,27.233706,84.447552
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Matiyariya PS West Champaran",0,0,27.024,84.429644
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Sikta PS West Champaran",0,0,27.046551,84.386458
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Bhangha PS West Champaran",0,0,27.19703,84.674507
"Bhangha PS West Champaran",0,0,27.19703,84.674507
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Balthar PS West Champaran",0,0,27.034394,84.6562
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Kangli PS West Champaran",0,0,27.006872,84.732915
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Mainatand PS West Champaran",0,0,27.143822,84.646654
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Balthar PS West Champaran",0,0,27.034394,84.6562
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Jogapatti PS West Champaran",1,0,26.865443,84.347899
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Sri Nagar PS West Champaran",0,0,26.837729,84.516389
"Lauria PS West Champaran",1,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Gaunaha PS West Champaran",0,0,27.233706,84.447552
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Kangli PS West Champaran",0,0,27.006872,84.732915
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Kangli PS West Champaran",0,0,27.006872,84.732915
"Mahila PS West Champaran",1,1,26.798868,84.510315
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Mainatand PS West Champaran",1,0,27.143822,84.646654
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Balthar PS West Champaran",1,0,27.034394,84.6562
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",1,0,26.754444,84.446427
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Balthar PS West Champaran",0,0,27.034394,84.6562
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Nautan PS West Champaran",0,0,26.714705,84.470064
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",1,0,26.754444,84.446427
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Kangli PS West Champaran",1,0,27.006872,84.732915
"Mainatand PS West Champaran",0,0,27.143822,84.646654
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Manjhaulia PS West Champaran",1,0,26.798968,84.621699
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Lauria PS West Champaran",1,0,26.996886,84.404005
"NA West Champaran",0,0,27.168877,84.624799
"NA West Champaran",0,0,27.168877,84.624799
"Chanpatia Ps West Champaran",0,0,26.947338,84.534087
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Bairiya PS West Champaran",1,0,26.754444,84.446427
"Chanpatia Ps West Champaran",1,0,26.947338,84.534087
"Kangli PS West Champaran",0,0,27.006872,84.732915
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Mahila PS West Champaran",0,1,26.798868,84.510315
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Mainatand PS West Champaran",1,0,27.143822,84.646654
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Sikarpur PS West Champaran",0,0,27.109079,84.465948
"Manjhaulia PS West Champaran",0,0,26.798968,84.621699
"Gopalpur PS West Champaran",1,0,27.006434,84.20252
"Jogapatti PS West Champaran",0,0,26.865443,84.347899
"Matiyariya PS West Champaran",1,0,27.024,84.429644
"Lauria PS West Champaran",0,0,26.996886,84.404005
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Shathi PS West Champaran",0,0,27.018759,84.50233
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Bettiah Mufasil PS West Champaran",0,0,26.801583,84.535217
"Purushottampur PS West Champaran",1,0,27.055854,84.637008
"Bairiya PS West Champaran",0,0,26.754444,84.446427
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",1,0,26.791513,84.510484
"Bettiah Nagar PS West Champaran",0,0,26.791513,84.510484
"Gopalpur PS West Champaran",0,0,27.006434,84.20252
